account_id,arr,plan_tier,seats,billing_interval,churned
acc_3071,219.52,Starter,1,annual,0
acc_3072,31242.91,Professional,48,monthly,1
acc_3073,13901.07,Professional,22,monthly,0
acc_3074,23049.08,Professional,36,monthly,0
acc_3075,204694.16,Enterprise,170,monthly,0
acc_3076,1447.7,Starter,6,monthly,0
acc_3077,139348.6,Enterprise,121,monthly,0
acc_3078,64113.04,Enterprise,50,monthly,1
acc_3079,511.66,Starter,2,monthly,1
acc_3080,2113.42,Starter,9,monthly,0
acc_3081,463.61,Starter,2,monthly,1
acc_3082,8171.86,Professional,13,monthly,0
acc_3083,651.77,Starter,3,annual,0
acc_3084,514.56,Starter,2,monthly,1
acc_3085,212490.81,Enterprise,179,monthly,0
acc_3086,948.74,Starter,4,monthly,1
acc_3087,992.46,Starter,4,monthly,0
acc_3088,17907.21,Professional,29,annual,1
acc_3089,162424.4,Enterprise,142,monthly,0
acc_3090,261.28,Starter,1,annual,1
acc_3091,2106.75,Starter,8,monthly,1
acc_3092,7237.42,Professional,12,monthly,1
acc_3093,19435.7,Professional,32,annual,1
acc_3094,110386.3,Enterprise,91,annual,0
acc_3095,1196.59,Starter,5,monthly,0
acc_3096,7187.65,Professional,11,annual,1
acc_3097,14234.26,Professional,25,monthly,0
acc_3098,136026.93,Enterprise,123,monthly,0
acc_3099,12379.37,Professional,19,monthly,0
acc_3100,20925.89,Professional,37,annual,1
acc_3101,2015.68,Starter,8,monthly,0
acc_3102,1354.72,Starter,6,annual,0
acc_3103,17691.0,Professional,27,monthly,1
acc_3104,507.95,Starter,2,monthly,0
acc_3105,7152.71,Professional,11,annual,1
acc_3106,1831.53,Starter,7,monthly,1
acc_3107,63815.19,Enterprise,58,monthly,1
acc_3108,2131.22,Starter,9,monthly,1
acc_3109,14208.76,Professional,23,annual,0
acc_3110,18452.55,Professional,29,monthly,0
acc_3111,1593.13,Starter,7,monthly,0
acc_3112,1299.51,Starter,5,monthly,1
acc_3113,184684.59,Enterprise,163,annual,0
acc_3114,1030.31,Starter,4,monthly,0
acc_3115,1924.88,Starter,8,annual,0
acc_3116,1444.44,Starter,6,annual,0
acc_3117,28659.15,Professional,49,monthly,0
acc_3118,1104.84,Starter,5,monthly,0
acc_3119,93064.13,Enterprise,80,monthly,1
acc_3120,171450.44,Enterprise,145,monthly,0
acc_3121,60943.22,Enterprise,51,monthly,1
acc_3122,1760.34,Starter,7,annual,0
acc_3123,85008.27,Enterprise,73,monthly,1
acc_3124,18841.32,Professional,32,monthly,0
acc_3125,119366.66,Enterprise,92,monthly,1
acc_3126,10084.93,Professional,16,monthly,1
acc_3127,651.29,Starter,3,monthly,0
acc_3128,127490.13,Enterprise,100,annual,0
acc_3129,15152.25,Professional,23,monthly,1
acc_3130,161887.49,Enterprise,124,monthly,1
acc_3131,2305.13,Starter,9,annual,0
acc_3132,182188.25,Enterprise,148,monthly,1
acc_3133,917.41,Starter,4,annual,0
acc_3134,989.65,Starter,4,monthly,1
acc_3135,28679.67,Professional,46,annual,1
acc_3136,9754.38,Professional,17,monthly,1
acc_3137,7988.95,Professional,14,monthly,0
acc_3138,18804.19,Professional,32,monthly,1
acc_3139,1974.2,Starter,8,monthly,0
acc_3140,10928.18,Professional,19,annual,0
acc_3141,1456.03,Starter,6,monthly,1
acc_3142,23324.71,Professional,36,monthly,0
acc_3143,230.16,Starter,1,monthly,0
acc_3144,524.73,Starter,2,monthly,0
acc_3145,59680.18,Enterprise,50,monthly,0
acc_3146,1987.59,Starter,9,monthly,0
acc_3147,24050.61,Professional,44,monthly,0
acc_3148,1393.54,Starter,6,monthly,1
acc_3149,1598.94,Starter,7,annual,0
acc_3150,6412.46,Professional,10,monthly,0
acc_3151,10056.27,Professional,16,monthly,1
acc_3152,10984.47,Professional,17,monthly,0
acc_3153,211305.81,Enterprise,173,annual,1
acc_3154,196628.62,Enterprise,166,monthly,0
acc_3155,155711.34,Enterprise,136,monthly,0
acc_3156,12199.46,Professional,20,monthly,1
acc_3157,26409.01,Professional,43,monthly,0
acc_3158,21724.69,Professional,37,monthly,0
acc_3159,28052.83,Professional,43,annual,0
acc_3160,17887.04,Professional,29,monthly,0
acc_3161,2305.79,Starter,9,monthly,0
acc_3162,737.34,Starter,3,annual,0
acc_3163,1155.97,Starter,5,monthly,0
acc_3164,1256.79,Starter,5,monthly,0
acc_3165,1589.37,Starter,7,monthly,0
acc_3166,22628.95,Professional,37,annual,1
acc_3167,470.63,Starter,2,monthly,0
acc_3168,25667.36,Professional,46,monthly,0
acc_3169,7075.07,Professional,12,monthly,0
acc_3170,923.57,Starter,4,monthly,0
acc_3171,885.55,Starter,4,monthly,0
acc_3172,2044.35,Starter,8,annual,1
acc_3173,10796.94,Professional,18,monthly,1
acc_3174,18028.45,Professional,31,annual,0
acc_3175,20420.25,Professional,34,monthly,0
acc_3176,756.66,Starter,3,annual,0
acc_3177,5964.15,Professional,11,annual,1
acc_3178,19379.53,Professional,32,monthly,0
acc_3179,478.0,Starter,2,monthly,0
acc_3180,16826.38,Professional,26,annual,0
acc_3181,20628.36,Professional,34,monthly,1
acc_3182,2003.32,Starter,9,monthly,1
acc_3183,12319.48,Professional,21,annual,1
acc_3184,983.25,Starter,4,monthly,0
acc_3185,1963.84,Starter,9,monthly,1
acc_3186,1550.78,Starter,6,annual,1
acc_3187,219.25,Starter,1,monthly,1
acc_3188,652.41,Starter,3,monthly,0
acc_3189,19448.71,Professional,36,monthly,1
acc_3190,221449.56,Enterprise,178,monthly,0
acc_3191,17246.6,Professional,29,annual,0
acc_3192,9942.09,Professional,18,annual,0
acc_3193,214676.84,Enterprise,167,monthly,1
acc_3194,1580.11,Starter,7,annual,1
acc_3195,2084.97,Starter,9,monthly,1
acc_3196,17962.45,Professional,32,monthly,0
acc_3197,29304.48,Professional,45,monthly,1
acc_3198,2019.1,Starter,8,monthly,1
acc_3199,23194.35,Professional,37,monthly,1
acc_3200,1090.56,Starter,5,monthly,1
acc_3201,22903.52,Professional,38,monthly,1
acc_3202,24971.23,Professional,41,monthly,1
acc_3203,131242.16,Enterprise,112,annual,0
acc_3204,144652.69,Enterprise,125,annual,1
acc_3205,13486.9,Professional,21,annual,0
acc_3206,1736.84,Starter,8,monthly,1
acc_3207,23986.66,Professional,39,monthly,1
acc_3208,469.85,Starter,2,monthly,0
acc_3209,178535.26,Enterprise,144,monthly,0
acc_3210,94710.02,Enterprise,84,monthly,0
acc_3211,11372.78,Professional,20,monthly,0
acc_3212,28079.43,Professional,46,monthly,0
acc_3213,19070.19,Professional,29,annual,0
acc_3214,788.35,Starter,3,monthly,0
acc_3215,11397.55,Professional,20,monthly,1
acc_3216,25957.26,Professional,47,monthly,1
acc_3217,172257.22,Enterprise,141,monthly,0
acc_3218,1889.27,Starter,8,monthly,1
acc_3219,169215.84,Enterprise,134,monthly,1
acc_3220,15083.95,Professional,25,annual,1
acc_3221,226077.68,Enterprise,188,monthly,0
acc_3222,2223.27,Starter,9,monthly,1
acc_3223,24427.49,Professional,44,monthly,1
acc_3224,233593.54,Enterprise,188,monthly,0
acc_3225,5986.22,Professional,10,monthly,0
acc_3226,2042.94,Starter,8,monthly,1
acc_3227,18925.92,Professional,34,monthly,1
acc_3228,120978.83,Enterprise,105,annual,1
acc_3229,23545.06,Professional,36,monthly,0
acc_3230,24861.12,Professional,41,monthly,1
acc_3231,72969.81,Enterprise,56,monthly,0
acc_3232,9340.26,Professional,15,monthly,0
acc_3233,130234.35,Enterprise,100,monthly,0
acc_3234,26016.26,Professional,45,monthly,0
acc_3235,881.38,Starter,4,annual,0
acc_3236,1527.05,Starter,6,monthly,1
acc_3237,1273.07,Starter,5,monthly,1
acc_3238,29484.44,Professional,48,monthly,1
acc_3239,19505.55,Professional,32,annual,1
acc_3240,114362.86,Enterprise,88,monthly,0
acc_3241,102134.73,Enterprise,91,monthly,1
acc_3242,982.38,Starter,4,monthly,1
acc_3243,20746.95,Professional,38,monthly,1
acc_3244,21719.25,Professional,39,monthly,1
acc_3245,2132.9,Starter,9,monthly,1
acc_3246,19794.89,Professional,31,monthly,1
acc_3247,753.57,Starter,3,annual,1
acc_3248,262.76,Starter,1,monthly,1
acc_3249,1527.07,Starter,7,monthly,1
acc_3250,11715.25,Professional,20,monthly,1
acc_3251,19566.92,Professional,35,monthly,0
acc_3252,17421.93,Professional,32,monthly,1
acc_3253,6860.73,Professional,12,annual,1
acc_3254,1821.88,Starter,8,monthly,0
acc_3255,708.48,Starter,3,annual,1
acc_3256,668.17,Starter,3,monthly,0
acc_3257,1436.71,Starter,6,annual,1
acc_3258,157399.66,Enterprise,121,monthly,0
acc_3259,9446.74,Professional,15,monthly,0
acc_3260,512.85,Starter,2,monthly,1
acc_3261,1527.76,Starter,6,monthly,0
acc_3262,9388.08,Professional,16,monthly,0
acc_3263,30003.62,Professional,48,monthly,1
acc_3264,19545.83,Professional,31,annual,0
acc_3265,1129.36,Starter,5,annual,0
acc_3266,27015.72,Professional,42,annual,1
acc_3267,1665.8,Starter,7,monthly,0
acc_3268,110560.49,Enterprise,102,annual,1
acc_3269,2221.94,Starter,9,monthly,0
acc_3270,2236.36,Starter,9,monthly,0
acc_3271,29704.36,Professional,49,monthly,0
acc_3272,226.2,Starter,1,monthly,1
acc_3273,7174.48,Professional,12,monthly,0
acc_3274,1646.44,Starter,7,monthly,0
acc_3275,788.35,Starter,3,monthly,0
acc_3276,178909.2,Enterprise,140,annual,1
acc_3277,1010.28,Starter,4,annual,1
acc_3278,449.38,Starter,2,monthly,0
acc_3279,231.89,Starter,1,monthly,1
acc_3280,231883.91,Enterprise,198,annual,0
acc_3281,23365.5,Professional,39,monthly,0
acc_3282,85893.06,Enterprise,79,annual,1
acc_3283,210239.42,Enterprise,172,annual,0
acc_3284,19237.11,Professional,33,monthly,0
acc_3285,7288.82,Professional,12,monthly,1
acc_3286,192623.56,Enterprise,178,annual,1
acc_3287,6364.29,Professional,11,annual,0
acc_3288,92307.03,Enterprise,73,monthly,1
acc_3289,29406.36,Professional,49,monthly,1
acc_3290,17770.66,Professional,28,monthly,0
acc_3291,748.65,Starter,3,monthly,1
acc_3292,21205.49,Professional,33,annual,1
acc_3293,15685.9,Professional,29,annual,0
acc_3294,22854.36,Professional,40,monthly,1
acc_3295,210837.96,Enterprise,174,monthly,0
acc_3296,26116.89,Professional,40,annual,1
acc_3297,2237.67,Starter,9,monthly,1
acc_3298,27360.37,Professional,46,monthly,1
acc_3299,21113.44,Professional,38,monthly,0
acc_3300,219302.02,Enterprise,183,monthly,1
acc_3301,7708.1,Professional,13,annual,0
acc_3302,253.37,Starter,1,annual,0
acc_3303,707.52,Starter,3,monthly,1
acc_3304,1156.52,Starter,5,monthly,0
acc_3305,660.92,Starter,3,monthly,0
acc_3306,10366.02,Professional,19,monthly,1
acc_3307,948.31,Starter,4,annual,0
acc_3308,930.6,Starter,4,monthly,1
acc_3309,27298.75,Professional,45,annual,1
acc_3310,27518.98,Professional,44,monthly,0
acc_3311,217.92,Starter,1,monthly,0
acc_3312,17986.38,Professional,30,monthly,0
acc_3313,1544.25,Starter,6,monthly,0
acc_3314,5946.2,Professional,10,monthly,1
acc_3315,12653.53,Professional,21,monthly,0
acc_3316,65825.65,Enterprise,55,monthly,0
acc_3317,1642.97,Starter,7,annual,1
acc_3318,1549.0,Starter,7,monthly,0
acc_3319,18320.37,Professional,33,monthly,1
acc_3320,1347.58,Starter,6,monthly,0
acc_3321,6986.19,Professional,11,monthly,0
acc_3322,1604.51,Starter,7,monthly,1
acc_3323,18959.47,Professional,29,monthly,1
acc_3324,224301.59,Enterprise,176,monthly,1
acc_3325,206552.1,Enterprise,166,monthly,0
acc_3326,105243.14,Enterprise,84,monthly,1
acc_3327,654.86,Starter,3,monthly,0
acc_3328,15205.17,Professional,25,annual,0
acc_3329,28075.85,Professional,43,annual,1
acc_3330,192821.4,Enterprise,177,annual,0
acc_3331,147180.03,Enterprise,128,monthly,1
acc_3332,91758.47,Enterprise,84,annual,0
acc_3333,118023.58,Enterprise,97,annual,0
acc_3334,12186.77,Professional,22,annual,0
acc_3335,16132.77,Professional,27,monthly,1
acc_3336,204204.42,Enterprise,163,monthly,0
acc_3337,21269.84,Professional,38,annual,0
acc_3338,194238.27,Enterprise,154,annual,0
acc_3339,132428.34,Enterprise,121,monthly,1
acc_3340,12832.96,Professional,23,monthly,1
acc_3341,1147.23,Starter,5,monthly,1
acc_3342,1779.49,Starter,7,monthly,1
acc_3343,1284.03,Starter,5,annual,0
acc_3344,22091.38,Professional,39,monthly,1
acc_3345,24265.74,Professional,44,monthly,0
acc_3346,11551.58,Professional,18,annual,1
acc_3347,28424.51,Professional,46,monthly,0
acc_3348,102845.45,Enterprise,92,monthly,1
acc_3349,485.54,Starter,2,annual,0
acc_3350,108307.01,Enterprise,84,monthly,1
acc_3351,1316.02,Starter,6,monthly,0
acc_3352,26402.23,Professional,48,annual,0
acc_3353,12029.49,Professional,21,annual,0
acc_3354,18548.14,Professional,30,annual,0
acc_3355,15156.75,Professional,27,monthly,1
acc_3356,1786.3,Starter,7,monthly,1
acc_3357,504.04,Starter,2,annual,0
acc_3358,1943.43,Starter,8,monthly,1
acc_3359,11078.56,Professional,20,monthly,0
acc_3360,23709.11,Professional,36,monthly,0
acc_3361,19760.53,Professional,33,monthly,1
acc_3362,216306.56,Enterprise,182,monthly,0
acc_3363,105514.93,Enterprise,80,monthly,1
acc_3364,27677.56,Professional,43,monthly,1
acc_3365,1189.53,Starter,5,annual,0
acc_3366,17117.43,Professional,29,monthly,1
acc_3367,12133.2,Professional,22,monthly,0
acc_3368,11070.08,Professional,17,monthly,1
acc_3369,29497.64,Professional,46,monthly,1
acc_3370,8080.8,Professional,14,annual,1
acc_3371,195423.55,Enterprise,155,annual,1
acc_3372,189458.26,Enterprise,150,annual,0
acc_3373,64677.82,Enterprise,57,annual,1
acc_3374,67500.25,Enterprise,55,annual,0
acc_3375,155204.14,Enterprise,136,monthly,0
acc_3376,2031.32,Starter,8,monthly,1
acc_3377,144081.95,Enterprise,129,monthly,1
acc_3378,744.32,Starter,3,monthly,1
acc_3379,9265.94,Professional,16,monthly,0
acc_3380,435.47,Starter,2,monthly,0
acc_3381,1553.56,Starter,7,monthly,0
acc_3382,1237.18,Starter,5,monthly,0
acc_3383,11944.58,Professional,21,monthly,1
acc_3384,8004.42,Professional,13,monthly,0
acc_3385,1179.56,Starter,5,annual,1
acc_3386,115901.36,Enterprise,93,monthly,0
acc_3387,221686.92,Enterprise,185,annual,0
acc_3388,28274.26,Professional,49,annual,0
acc_3389,125994.62,Enterprise,113,monthly,0
acc_3390,16266.09,Professional,28,monthly,0
acc_3391,223059.8,Enterprise,181,monthly,0
acc_3392,6288.57,Professional,10,annual,0
acc_3393,12303.3,Professional,22,monthly,1
acc_3394,100393.46,Enterprise,81,monthly,0
acc_3395,1796.84,Starter,8,monthly,1
acc_3396,2039.83,Starter,9,monthly,1
acc_3397,20527.77,Professional,34,annual,0
acc_3398,1839.05,Starter,8,monthly,0
acc_3399,26633.83,Professional,43,monthly,1
acc_3400,523.75,Starter,2,monthly,1
acc_3401,113804.88,Enterprise,102,annual,0
acc_3402,197141.46,Enterprise,162,annual,0
acc_3403,1822.23,Starter,7,monthly,1
acc_3404,1122.37,Starter,5,monthly,0
acc_3405,1635.26,Starter,7,monthly,1
acc_3406,24412.7,Professional,44,monthly,0
acc_3407,16043.16,Professional,26,annual,0
acc_3408,21710.4,Professional,35,monthly,0
acc_3409,743.64,Starter,3,monthly,1
acc_3410,18151.66,Professional,30,monthly,1
acc_3411,1007.28,Starter,4,monthly,0
acc_3412,11430.41,Professional,21,monthly,0
acc_3413,1833.72,Starter,7,monthly,0
acc_3414,14166.29,Professional,25,monthly,0
acc_3415,443.67,Starter,2,annual,1
acc_3416,522.35,Starter,2,monthly,0
acc_3417,255.86,Starter,1,monthly,1
acc_3418,18321.75,Professional,29,monthly,0
acc_3419,10498.82,Professional,19,monthly,0
acc_3420,142666.39,Enterprise,112,monthly,0
acc_3421,245.23,Starter,1,monthly,0
acc_3422,251.13,Starter,1,monthly,0
acc_3423,1577.68,Starter,6,monthly,0
acc_3424,1126.67,Starter,5,monthly,0
acc_3425,1921.68,Starter,8,monthly,1
acc_3426,1260.8,Starter,5,annual,0
acc_3427,18945.24,Professional,32,monthly,1
acc_3428,21315.78,Professional,39,monthly,1
acc_3429,9407.34,Professional,17,monthly,1
acc_3430,244.9,Starter,1,monthly,1
acc_3431,8038.81,Professional,14,annual,1
acc_3432,11687.36,Professional,21,monthly,0
acc_3433,1858.52,Starter,8,monthly,1
acc_3434,12974.71,Professional,23,monthly,0
acc_3435,176976.51,Enterprise,163,monthly,0
acc_3436,140670.86,Enterprise,126,monthly,0
acc_3437,13565.36,Professional,21,monthly,1
acc_3438,17867.67,Professional,33,monthly,0
acc_3439,16454.41,Professional,26,monthly,1
acc_3440,1513.0,Starter,6,annual,1
acc_3441,6077.09,Professional,10,monthly,0
acc_3442,25990.63,Professional,46,monthly,0
acc_3443,91642.13,Enterprise,71,monthly,0
acc_3444,1910.43,Starter,8,annual,0
acc_3445,448.63,Starter,2,monthly,0
acc_3446,11829.65,Professional,20,annual,0
acc_3447,8450.85,Professional,15,monthly,0
acc_3448,1872.39,Starter,8,monthly,0
acc_3449,14390.46,Professional,24,annual,1
acc_3450,1399.65,Starter,6,annual,1
acc_3451,30323.42,Professional,49,monthly,0
acc_3452,20873.92,Professional,32,monthly,0
acc_3453,232.71,Starter,1,monthly,0
acc_3454,18646.04,Professional,32,monthly,1
acc_3455,251.44,Starter,1,annual,1
acc_3456,28372.53,Professional,47,monthly,0
acc_3457,1182.92,Starter,5,monthly,0
acc_3458,224455.26,Enterprise,176,monthly,0
acc_3459,1811.39,Starter,7,monthly,1
acc_3460,28710.91,Professional,47,monthly,0
acc_3461,11806.46,Professional,21,monthly,0
acc_3462,953.53,Starter,4,monthly,1
acc_3463,1201.05,Starter,5,annual,1
acc_3464,710.24,Starter,3,monthly,0
acc_3465,457.19,Starter,2,monthly,0
acc_3466,9546.86,Professional,16,monthly,1
acc_3467,27304.93,Professional,46,monthly,1
acc_3468,452.11,Starter,2,monthly,0
acc_3469,16210.29,Professional,25,annual,1
acc_3470,103398.55,Enterprise,80,annual,1
acc_3471,92148.48,Enterprise,73,annual,1
acc_3472,1176.23,Starter,5,monthly,0
acc_3473,935.11,Starter,4,annual,0
acc_3474,29420.86,Professional,47,monthly,0
acc_3475,490.38,Starter,2,monthly,1
acc_3476,1224.14,Starter,5,monthly,1
acc_3477,1997.62,Starter,9,monthly,1
acc_3478,1965.42,Starter,8,monthly,1
acc_3479,31762.95,Professional,49,monthly,0
acc_3480,24213.11,Professional,44,monthly,0
acc_3481,2090.52,Starter,9,monthly,1
acc_3482,29453.0,Professional,49,monthly,0
acc_3483,23648.2,Professional,38,annual,1
acc_3484,26436.3,Professional,48,annual,1
acc_3485,67052.62,Enterprise,52,monthly,1
acc_3486,89357.94,Enterprise,82,monthly,1
acc_3487,16715.99,Professional,26,monthly,0
acc_3488,108663.64,Enterprise,100,monthly,0
acc_3489,2010.32,Starter,9,annual,1
acc_3490,22261.36,Professional,35,monthly,0
acc_3491,18653.37,Professional,29,annual,0
acc_3492,22367.64,Professional,34,annual,0
acc_3493,1772.43,Starter,8,monthly,0
acc_3494,2171.43,Starter,9,annual,1
acc_3495,878.81,Starter,4,monthly,0
acc_3496,26262.14,Professional,47,monthly,0
acc_3497,88628.4,Enterprise,79,annual,0
acc_3498,1752.34,Starter,8,monthly,0
acc_3499,95779.32,Enterprise,74,monthly,0
acc_3500,444.13,Starter,2,monthly,0
acc_3501,94790.22,Enterprise,77,annual,1
acc_3502,179606.18,Enterprise,146,monthly,0
acc_3503,2029.81,Starter,9,annual,1
acc_3504,2375.31,Starter,9,monthly,1
acc_3505,698.02,Starter,3,monthly,1
acc_3506,176422.28,Enterprise,136,monthly,0
acc_3507,31382.12,Professional,48,monthly,0
acc_3508,30078.42,Professional,46,monthly,1
acc_3509,1512.82,Starter,6,annual,1
acc_3510,85568.49,Enterprise,75,monthly,0
acc_3511,1552.54,Starter,7,annual,0
acc_3512,730.06,Starter,3,monthly,0
acc_3513,1166.41,Starter,5,monthly,1
acc_3514,17912.29,Professional,28,monthly,0
acc_3515,251.76,Starter,1,monthly,0
acc_3516,17195.29,Professional,30,monthly,0
acc_3517,650.45,Starter,3,monthly,0
acc_3518,23307.59,Professional,41,annual,0
acc_3519,22497.99,Professional,37,monthly,0
acc_3520,1758.34,Starter,8,monthly,1
acc_3521,742.79,Starter,3,annual,0
acc_3522,29788.97,Professional,48,annual,0
acc_3523,1793.05,Starter,8,annual,0
acc_3524,2201.61,Starter,9,annual,0
acc_3525,12869.57,Professional,21,monthly,0
acc_3526,1433.66,Starter,6,annual,1
acc_3527,15705.35,Professional,24,annual,0
acc_3528,1548.34,Starter,7,annual,1
acc_3529,1413.11,Starter,6,monthly,1
acc_3530,23900.17,Professional,37,annual,0
acc_3531,1876.34,Starter,8,monthly,1
acc_3532,1654.68,Starter,7,monthly,0
acc_3533,18605.79,Professional,30,monthly,0
acc_3534,247.95,Starter,1,annual,0
acc_3535,13568.71,Professional,25,monthly,0
acc_3536,201003.09,Enterprise,169,annual,0
acc_3537,18560.69,Professional,32,monthly,1
acc_3538,738.39,Starter,3,monthly,0
acc_3539,21233.95,Professional,35,monthly,1
acc_3540,741.72,Starter,3,monthly,0
acc_3541,742.14,Starter,3,monthly,1
acc_3542,211116.31,Enterprise,185,monthly,0
acc_3543,911.32,Starter,4,monthly,0
acc_3544,233.77,Starter,1,monthly,1
acc_3545,455.23,Starter,2,monthly,1
acc_3546,186581.09,Enterprise,150,annual,1
acc_3547,1224.69,Starter,5,monthly,1
acc_3548,1358.32,Starter,6,monthly,0
acc_3549,15506.22,Professional,24,monthly,0
acc_3550,27382.86,Professional,46,annual,1
acc_3551,11660.17,Professional,21,monthly,0
acc_3552,165142.31,Enterprise,146,monthly,1
acc_3553,2177.22,Starter,9,monthly,0
acc_3554,464.49,Starter,2,annual,1
acc_3555,2311.73,Starter,9,monthly,0
acc_3556,7791.79,Professional,13,monthly,0
acc_3557,1819.54,Starter,7,monthly,0
acc_3558,70684.05,Enterprise,64,annual,1
acc_3559,121565.31,Enterprise,98,monthly,1
acc_3560,2326.66,Starter,9,monthly,1
acc_3561,184048.53,Enterprise,160,monthly,0
acc_3562,890.05,Starter,4,annual,0
acc_3563,26171.08,Professional,44,annual,0
acc_3564,26214.4,Professional,40,monthly,1
acc_3565,22176.56,Professional,36,monthly,0
acc_3566,25308.37,Professional,41,monthly,0
acc_3567,26064.37,Professional,42,monthly,0
acc_3568,62103.94,Enterprise,57,monthly,0
acc_3569,13056.52,Professional,22,annual,1
acc_3570,1538.06,Starter,7,monthly,0
acc_3571,154878.02,Enterprise,134,monthly,0
